0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
99999512.68015757,99999524.7102273,99999595,99999655,99999730,100000753.0809981,100000408.57599701,100000503.28311536,100000721.9814164,100000409.16016766,99999982.0,99999974.57098353,99999959.08550903,99999976.17014636,99999974.67014636,99999976.48606262,99999949.73344193,99999965.75721383,99999989.8526888,99999961.52652302,100000038.79308109,100000016.32616578,100000031.32616578,100000031.32616578,100000031.32616578,99999906.61113444,99999743.43956128,99999857.67014636,99999684.22446793,99999947.07342972,100000154.70801492,99999978.57086879,100000052.458575,100000006.62990102,99999996.19136144
99999625,99999580,99999610,99999672.24761583,99999775,100000297.4421432,100000030.0,100000280.78029794,100000018.0,100000019.5,99999988.16184527,99999988.0,100000003.16184527,100000001.66184527,100000004.66184527,99999964.16184527,99999991.32369053,99999991.32369053,99999989.82369053,99999989.82369053,100000015,100000015,100000015,100000015,100000015,99999586.31024097,99999790,100000016.5,100000001.5,99999985,100000249.36708313,100000399.5289284,100000375.0,100000330.69077367,100000371.0289284
99999430,99999745,99999760,99999700,100001111.1916534,99998545,99999130,99998740,99999190,99998575,100000000,100000075.31395778,100000000,100000000,100000000,99999899.5,99999901.0,99999901.0,99999941.93660334,99999914.5,100000061.93660334,100000000,100000078.31395778,100000093.31395778,100000015,100000195.31395778,100000735,100000045,100000043.5,99999880,100001507.62152332,100000896.3709622,100001216.06227443,100000837.93962887,100000835.18491998
99999850,99999970,99999880,99999235,99999415,100001532.1228526,100001564.85607873,100001137.02340259,100001679.59074362,100001524.92022361,99999998.99335846,99999943.49335846,99999943.49335846,99999982.49335846,99999997.0,99999886.0,99999853.0,99999884.5,99999835,99999835,100000069.0,100000069.0,100000015,100000069.0,100000069.0,99997505.6366432,99999905.5,99999900.93251532,99999757.0,99999889.0,99999525.28665832,99999463.49335846,99999709.49335846,99999296.67737278,99999808.49335846
99999685,99999490,99999895,99999700,99999330.29130684,100000751.03522803,100001063.6052071,100000966.11077808,100001149.22031526,100000804.3080886,99999983.5,99999983.5,100000000,99999979.7702909,99999983.5,99999837.11809352,99999837.88834679,99999770.80236843,99999797.03208129,99999779.03207938,100000000,100000002.2297091,100000003.0,100000001.5,100000003.0,99994454.17655897,99997095.80534104,100000064.91806349,100004142.30730571,99999187.98376244,100000372.71817698,100000855.25218937,100000722.98847163,100000805.9734292,100000501.43280785
99999265,100000060,99999955,99999790,100000030,99999153.41150817,99999763.21683262,99999279.28505,99999092.02034482,99999836.4736048,99999988.59043032,99999988.59043032,99999988.59043032,99999988.59043032,99999988.59043032,99999706.5,99999736.5,99999737.90956968,99999739.31913936,99999732.5,100000015,100000015,100000015,99999985,100000015,99999960.7038156,100000602.15137577,100000174.61876401,100000150,100000067.62645817,100000690.90763119,100000619.2038156,100001072.49806151,100000776.2038156,100001020.99806151
99999670,100000540,100000705,100000137.57138114,99999557.90241005,100002851.21844788,100003033.12395708,100002535.61018407,100002860.21844788,100002773.01569328,99999925.4835181,99999964.65068442,99999925.4835181,100000000.0,99999983.5,99999685.2027546,99999685.2027546,99999748.4055092,99999690.3890273,99999688.8890273,100000021.0,100000094.7027546,100000111.2027546,100000094.7027546,100000094.7027546,99999584.98622699,100001419.2027546,99999863.5,99999998.82626896,99999803.5,99997230.18977022,99996944.78155212,99996671.17328832,99996911.57879752,99998195.08300789
99999730,100002861.75,99999715,99999370,99999715,100000415.5,100000390.0,100000345.0,100000217.5,100000597.0,99999902.5,99999902.5,99999902.5,99999902.5,99999902.5,99999852.5,99999854.0,99999852.5,99999862.0,99999847.0,100000097.5,100000097.5,100000000,100000099.0,100000097.5,99999235.75,100000609.0,100000562.0,100000622.5,100000691.5,99999338.5,99999052.0,99999124.0,99999128.5,99999107.5
99999565,99999445,100000015,99999850,100000030,99998914.09392618,99998975.57130225,99998862.40848148,99998856.94142085,99999238.08463356,99999960.27928957,99999960.27928957,99999960.27928957,99999975.27928957,99999975.27928957,99999880,99999850,99999850,99999865,99999850,100000015,100000015,100000015,100000015,100000015,99999659.5,100000204.59082903,100000957.31377752,100000978.0,100000967.5,100000870.26440969,100000936.79262088,100000894.26440969,100000685.3567873,100000892.9209537
99999820,99999700,99999655,99999715,99999610,100000040.5,100000039.0,100000043.5,100000045.0,100000056.38791075,100000000,100000000,100000000,100000000,100000000,99999985,99999985,99999985,99999985,99999985,100000001.5,100000001.5,100000001.5,100000000,100000000,99999863.5,99999928.61208925,100000000,99999985,99999970,100000303.0,100000288.0,100000301.5,100000180.0,100000526.5
99999685,99999190,99999940,99999835,99999685,100000112.5,100000130.5,100000114.0,100000123.0,100000136.5,99999983.5,99999983.5,99999983.5,99999983.5,99999983.5,99999991.0,99999976.0,99999977.5,99999977.5,99999992.5,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,99999522.25,99999865,100000105,100000045,99999925,100000322.5,100000477.75,100000319.5,100000303.0,100000249.0
99999880,99999895,99999925,100000120,99999970,100000043.5,100000043.5,100000046.5,100000052.5,100000048.0,100000000,99999983.5,99999980.5,99999982.0,99999982.0,99999955,99999955,99999955,99999955,99999955,100000000,100000000,100000000,100000000,100000000,99999805,99999905.5,100000010.5,100000012.0,100000070.5,100000090.0,100000072.0,100000162.0,100000054.0,100000091.5
99999700,99999610,99999505,99999745,99999610,100000102.0,100000190.5,100000100.5,100000247.5,100000298.5,99999983.5,99999968.5,99999994.0,99999982.0,99999995.5,99999836.5,99999869.5,99999869.5,99999851.5,99999854.5,100000015,100000016.5,100000016.5,100000016.5,100000016.5,99999580,99999865,100000060,99999985,99999985,100000334.5,100000520.5,100000544.5,100000441.0,100000289.5
99999505,99999925,99999895,99999490,99999790,99999480.0,99999688.0,99999107.0,99998947.0,99999468.0,99999978.5,99999978.5,99999979.5,99999983.0,99999980.0,99999800.5,99999843.0,99999843.0,99999814.0,99999841.5,100000019.0,100000022.0,100000007.0,100000022.0,100000019.0,100004258.788106,99999362.5,100000051.0,99999947.0,99999592.0,100000198.5,100000661.0,100000798.6061305,100000318.10576351,100000387.0
99999490,99999550,99999745,99999820,99999745,99999669.5,99999631.5,100000027.5,99999986.0,100000005.0,100000008.0,100000009.5,100000013.5,100000008.0,100000009.5,99999891.5,99999877.0,99999866.5,99999866.0,99999892.0,100000000,100000000,100000000,100000000,100000000,99999866.5,99999832.0,99999969.25,99999943.0,99999957.25,100000677.5,100000641.0,100000766.5,100000518.5,100000717.5
99999550,100000777.54411754,99999925,100000195,100000195,99997450,99997135,99997285,99997150,99997210,100000000.0,99999995.16684958,100000000.0,100000015.0,100000000.0,99999386.5,99999386.5,99999416.5,99999446.5,99999401.5,100000032.36071444,100000045.86071444,100000032.36071444,100000032.36071444,100000032.36071444,100001600.2927091,100002235.86071444,100002283.22142887,100002365.64633007,100002310.86071444,100001159.03214121,100001109.53214121,100000917.75357008,100001005.17142677,100000917.11428452
99999823.66465989,99999685,99999880,99999910,99999940,100000617.61980715,100000920.63877162,100000549.36032492,100000142.87928939,100000478.87928939,100000013.5,99999997.0,99999970.74051777,99999997.0,99999997.0,99999955,99999955,99999970,99999970,99999970,100000000,100000042.75948223,100000039.75948223,100000039.75948223,100000039.75948223,99999161.5,100001365,100000030,99999820,99999730,99999497.10174614,100000088.12071061,99999383.89915732,99999515.89915732,99999503.15863955
99999925,99999804.10614529,99999886.4567548,99999640,99999505,100000416.9499974,100000469.24907164,100000547.4823289,100000572.71948496,100000440.6115333,99999980.5,100000000,100000000,99999993.65804245,100000000,100000030.11662863,100000030.11623101,100000028.61662863,100000030.11662863,100000028.61662863,100000000,100000000,100000002.66902938,100000029.66902938,100000001.5,100000045.67217597,99999374.74888104,99999723.35539167,99999517.90092513,99999830.541793,100000070.260825,100000015.4270459,100000052.260825,100000037.08898713,99999969.58898713
99999715,99999460,99999910,99999970,100000000,100000137.78126563,100000084.0,100000474.48808819,100000078.0,100000103.5,100000000,100000000,100000000,100000000,100000000,99999987.83771594,100000004.33771594,99999985,99999989.33771594,99999987.83771594,100000016.5,100000016.5,100000016.5,100000016.5,100000016.5,99999220,99999820.0,100000010.5,100000168.21873437,99999941.5,100000159.32456812,100000184.2559559,100000163.5,100000172.58052403,100000190.5
99999423.15758257,99999820,99999330.59003787,99999250,99999520,100001096.75293148,100001127.9600679,100001089.28899397,100001519.91924804,100001075.44472404,99999934.82973719,99999982.95613112,99999982.0,99999976.16610444,99999982.98698828,99999961.07787776,99999947.44032986,99999951.97433874,99999931.07787776,99999961.07787776,100000043.53400888,100000042.03400888,100000042.03400888,100000042.03400888,100000042.03400888,99999383.03400888,99999231.48242079,99999659.5,99999679.0,99999756.47161652,99999931.57970397,99999819.3462927,99999793.135834,99999750.08725336,99999919.99197665
99999340,99999430,100000240,100000090,99999625,100000300.2618995,100000221.99661255,100000233.71615228,100000420.08000952,100000220.49661255,99999982.0,99999982.0,99999980.5,99999974.5,99999982.0,99999817.99971771,99999822.49971771,99999793.74957657,99999837.49971771,99999822.49971771,100000023.74985886,100000023.74985886,100000000,100000023.74985886,100000015,99999420.53003684,99999839.5,99999858.25,99999726.25,99999751.0,100000807.42817211,100000304.25409317,100000350.00366974,100000471.75381088,100000267.98090687
99999580,99999805,99999565.00786424,99999475,99999505,100000166.5,100000560.98741722,100000538.48741722,100000153.0,100000171.0,99999983.5,99999901.00157285,99999901.00157285,99999983.5,99999983.5,99999896.5,99999881.5,99999881.5,99999895.0,99999881.5,100000001.5,100000016.5,100000001.5,100000016.5,100000016.5,99999295,100000000,100000045,100000194.99528146,99999985,100000286.5,100000354.0,100000433.5,100000376.50943708,100000268.50943708
99999820,99999715,99999731.5,99999745,99999776.5,100000288.0,100000319.5,100000321.0,100000325.5,100000288.0,100000000,100000000,100000000,99999982.0,100000000,99999941.5,99999926.5,99999911.5,99999874.0,99999911.5,100000016.5,100000016.5,100000031.5,100000001.5,100000001.5,99999845.5,99999971.5,100000034.5,100000183.0,100000022.5,100000027.0,99999983.5,99999976.0,99999949.0,100000063.0
99999308.26767406,99999760,99999550,99999430,99999398.09025978,100000214.29289114,100000284.90745214,100000101.56825764,100000301.00489679,100000340.67777532,100000000,99999998.5,99999982.0,99999983.5,100000049.78351349,99999935.05101794,99999942.03694683,99999963.90772937,99999987.14168009,99999966.39963207,100000040.15203679,100000018.0,100000016.5,100000016.5,100000001.5,100000065.81242462,100000095.52840497,99999859.5140711,99999862.50601798,100000163.21035047,100000152.18505722,100000261.93746194,100000461.71954067,100000194.69222699,100000293.11268058
99999700,99999355,99999805,99999565,99998488.64301915,100001062.64650534,100001779.01509528,100001307.10294771,100001371.84630616,100001667.10229003,99999976.0,99999982.89784266,99999976.0,99999927.39784266,99999927.39784266,100000119.409185,100000124.80702767,100000187.511898,100000105.01134235,100000128.90603364,100000099.60271299,100000017.10215734,100000099.60271299,100000000,100000000,99999151.0987571,99999637.60148494,99999513.90416686,99999530.47627626,99999571.0,99999697.85267116,99999730.93771194,99999428.20567465,99999561.37612288,99999404.54437257
99999385,99999738.25571302,99999535,99999610,99999370.53443994,99999589.38344465,99999756.4158856,100000496.73419552,99999786.61630636,100000634.70677611,100000055.14527738,100000055.09335408,100000024.16083655,100000053.59335408,100000055.21426842,99999773.62235416,99999851.75756088,99999777.82342708,99999814.45946172,99999889.45946172,100000038.32277422,100000079.53405322,100000015.34130731,100000103.74793427,100000102.24793427,99998328.89416331,100001691.78758332,100000735.39242117,100000670.67832506,100001303.89706928,99999927.19371,99999980.6002361,99999947.9239056,100000045.49121085,99999775.97125478
99999820,99999847.0920266,99999640,99999850,99999655,100000813.05237895,100000302.07228738,100000686.82463303,100000352.07503276,100000293.2312561,100000000,99999983.46820626,99999983.5,99999983.46820626,99999960.56084211,99999944.53179374,99999946.03179374,99999944.53179374,99999944.53179374,99999946.03179374,100000000,100000000,100000000,100000000,100000000,99999377.03808714,100000264.17598686,99999796.27703586,99999837.49734685,99999836.09521773,100000111.95950636,100000035.18196762,99999871.15279768,100000116.5548876,99999858.06332813
99999685,100000060,99999835,99999445,99999535,100000111.0,100000130.5,100000213.0,100000151.81531702,100000195.0,99999983.5,99999983.5,99999982.0,99999995.5,99999971.5,99999927.5,99999926.0,99999956.0,99999951.5,99999938.0,100000001.5,100000000,100000001.5,100000001.5,100000016.5,99998930.18468298,100000030.0,99999854.0,99999751.0,99999545.5,100000816.0,100000352.5,100000799.5,100000480.0,100000444.0
99999745,99999505,99999764.5,99999949.0,99999715.0,100000319.5,100000384.0,100000376.5,100000354.0,100000372.0,100000000,100000000,100000000,100000000,99999983.5,99999889.0,99999877.0,99999875.5,99999892.0,99999869.5,100000028.5,100000015,100000016.5,100000043.5,100000028.5,99999539.5,99999811.0,99999872.5,99999749.5,99999850.0,100000340.5,100000099.0,100000208.5,100000082.5,100000444.0
99999400,99999745,99999820,100000030,99999610,100000527.31786516,100000396.11413889,100000494.82856676,100000300.62986445,100000416.71046717,99999952.20262593,99999937.20262593,99999937.20262593,99999938.70262593,99999953.70262593,99999915.32259518,99999944.67693101,99999959.67693101,99999916.37955694,99999856.58218287,100000058.53936653,100000058.53936653,100000000,99999985,100000000,99999583.0,100001311.099404,100000047.45755775,100000198.6850307,99999728.400596,99999755.61864755,99999752.82127348,99999871.46425715,99999763.70624961,99999833.41602162
99999835,99999700,100000090,99999580,99999541.58572593,100000558.84987192,100000384.45245208,100000219.88251539,100000436.92106694,100000763.1285452,99999979.55604938,100000042.48730592,99999964.55604938,100000003.88389781,100000025.98730592,99999944.33185187,99999923.39499386,99999939.15930608,99999957.2758025,99999948.1316042,100000001.5,100000053.86599079,100000001.5,100000030.94395062,100000000,100000440.3510033,99999663.25,99998960.54169999,100000306.76645437,99999867.25,99999878.8909899,100000182.98495817,100000041.2626839,99999901.77035059,99999830.53757401
99999730,99999700,99999490,99999670,99999760,100000195.62826358,100000426.94891538,100000165.77136266,100000241.11865225,100000377.34396583,99999978.39291613,99999978.35640033,99999982.22286373,99999981.24953659,100000004.27713627,99999986.5,99999986.5,99999986.5,99999986.5,99999986.5,100000016.5,100000022.27713627,100000023.77713627,100000018.0,100000022.27713627,99999205.0,100000114.95405786,99999934.0,99999836.5,99999884.84238301,100000264.78868347,100000256.39722854,100000312.342956,100000203.7445861,100000270.78868347
99999820,99999625,99999835,99999745,99999295,100000171.47973353,100000177.47973353,100000108.09857273,100000130.03915313,100000167.71741194,99999983.5,99999982.0,99999982.0,99999983.5,99999997.0,99999884.5,99999854.5,99999869.5,99999884.5,99999892.9405804,100000001.5,99999985,99999985,99999985,99999985,99999439.0,99999935.5,100000072.0,99999772.0,99999938.5,100000581.90142727,100000437.34200767,100000465.07968608,100000525.46084687,100000502.96084687
99999520,99999851.03314605,99999670,100000150,100000137.18671812,99998332.01227725,99998215.0,99997757.13420793,99997766.13420793,99998416.0,100000009.0,100000018.37806931,100000018.37806931,100000066.0,99999961.86438945,100000064.87806931,100000012.37806931,100000045.37806931,100000030.37806931,100000021.37806931,100000052.5,100000000,100000000,100000033.0,100000015,100000878.2835164,100001225.12136437,100001564.5,100001781.25613862,100001633.5,100000553.5,100000546.74386138,100000511.12193069,100000602.96175662,100000540.0
99999517.58874315,99999803.79437158,99999610,99999730,100000000,100000315.02814212,100000323.73377055,100000252.0,100000217.5,100000249.0,99999983.5,99999983.5,99999983.5,99999983.5,99999983.5,99999860.5,99999859.0,99999875.5,99999845.5,99999860.5,100000016.5,100000027.0,100000025.5,100000018.0,100000016.5,99999835,99999983.5,100000088.5,100000143.41125685,99999925,100000064.5,100000139.5,100000211.1774863,100000186.88311473,100000081.88311473
99999745,99999790,99999895,99999730,99999670,99999863.32694247,99999716.8533948,99999874.90867807,99999885.38705488,99999887.57935704,99999991.0,100000000.0,99999991.0,100000001.5,100000006.93135647,99999826.0,99999809.5,99999826.93135647,99999826.93135647,99999825.43135647,99999985,99999985,99999985,100000015,99999985,99999394.0,99999612.16332723,99999766.0,99999616.0,99999794.5,100000799.5,100000911.34988903,100000978.56864353,100000756.0,100001253.63728705
99999385,99999640,99999805,99999880,99999595,100000166.4529263,100000166.4529263,100000175.4529263,100000212.67591959,100000228.89891289,100000000,100000000,100000000,100000000,100000000,99999929.90766443,99999944.90766443,99999929.90766443,99999929.90766443,99999929.90766443,100000016.5,100000001.90766443,100000018.40766443,100000000,100000015,99999945.59233557,99999877.0,99999964.0,99999914.5,99999350.5,100000259.82408041,100000528.60108711,100000450.32408041,100000507.73174484,100000230.63940927
99999505,99999370,99999655,99999490,99999484.16286789,100000710.30240105,100000853.31450163,100000854.50698818,100000791.04923391,100000846.25950514,99999983.5,99999954.86562692,99999977.36562692,99999983.5,99999983.5,99999953.76874617,99999919.13437308,99999927.33485225,99999991.40311925,99999934.13437308,100000034.63437308,100000033.13437308,100000033.13437308,100000000,100000034.63437308,99999826.13437308,99999871.57107404,99999851.92616518,99999644.55350374,99999714.25,99999829.67665495,100000174.45948708,99999919.99034709,99999905.20482688,99999958.59386016
99999475,99998396.2220741,99999625,99999535,99997982.0842443,100001401.1438017,100001956.52184299,100002163.09047246,100001826.8517098,100001192.75117044,100000027.2973036,99999972.54268162,99999992.5,99999959.04268162,100000007.5,100000045.4038836,100000184.16774955,100000154.16774955,100000043.30506188,100000136.03177878,100000000,100000080.25462198,100000000,100000000,100000065.25462198,100000272.43399452,100000743.40947714,99998853.52382112,99999473.99295604,99999223.6953755,99999393.77542284,99999472.90567744,99999362.82967496,99999394.67749907,99999587.6226514
99999955,99999631.95414229,99999985,100000000,99999745,100000290.65182634,99999877.93396376,100000161.64173707,100000458.34169114,99999915.09587936,99999996.5,100000003.0,100000007.5,99999996.5,100000007.5,99999962.0,99999975.39001924,99999970.5,99999976.5,99999985.5,100000004.5,100000006.0,100000001.5,100000001.5,100000004.5,99999962.42011596,99999667.89434865,99999913.0,99999826.0,99999896.0,100000201.90412064,100000256.47426409,100000075.62614715,99999940.16165505,100000341.01008926
99999640,99999880,100000135,99999610,99999640,99999667.74249199,99999677.3454952,99999581.3454952,99999773.3454952,99999651.3969968,99999974.5,99999974.5,99999974.5,99999989.5,99999974.5,99999875.9484984,99999875.9484984,99999890.9484984,99999875.9484984,99999890.9484984,100000015,100000015,100000000,100000015,100000000,99999790,99999878.5,100000013.5,99999738.04511863,100000069.96989739,100000726.6030032,100000588.1545048,100000711.6030032,100001131.6030032,100000753.6030032
99999940,99999565,99999820,99999532.41041668,99999700,100000131.59463876,100000152.96687865,100000343.06151742,100000357.68927753,100000124.46687865,99999983.5,99999965.12776011,99999965.12776011,99999979.0,99999983.5,99999968.11671966,99999951.61671966,99999961.0,99999960.24447978,99999966.24447978,100000016.5,100000016.87223989,100000016.5,100000016.5,100000016.87223989,99998900.11671966,99999901.0280659,99999953.5,100000013.5,99999848.5,100000157.89432079,100000243.0220809,100000436.92744213,100000498.41640168,100000613.18296236
99999730,99999786.25,99999745,99999655,99999745,100000330.0,100000301.5,100000234.0,100000297.0,100000289.5,100000000,100000000,100000000,100000000,100000000,99999997.0,100000006.0,100000006.0,99999997.0,100000006.0,100000006.0,100000006.0,100000022.5,100000006.0,100000022.5,99999761.5,99999795.25,99999832.0,99999827.5,99999839.5,100000142.5,100000160.5,100000213.0,100000084.0,100000156.0
